id,date,city,state,type,ideology,subideology,group,description,image
49161,7/25/2023,Middletown,RI,Anti-LGBTQ+ Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Nationalist Social Club (NSC-131),Individuals associated with the neo-Nazi group Nationalist Social Club (NSC-131) distributed anti-LGBTQ+ and racist fliers to private residences.,
49560,7/25/2023,Ravenna,OH,White Supremacist Propaganda,Right Wing (White Supremacist),,National Justice Party (NJP),"Individuals associated with the National Justice Party, a white supremacist group, posted stickers that read: ""The Way to Victory, White Solidarity.""",
49847,7/25/2023,Taylorsville,MS,White Supremacist Propaganda,Right Wing (White Supremacist),,National Justice Party (NJP),"Individuals associated with the National Justice Party, a white supremacist group, posted fliers promoting their organization. ",
51069,7/25/2023,Newington,CT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""America first,"" ""Reject poison,"" ""Strong families, strong nations"" and ""No more foreign wars.""",
51070,7/25/2023,Meriden,CT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed yard signs that read: ""No More Foreign Wars,"" ""Strong Families, Strong Nations,"" ""Reclaim America"" and ""Reject Poision.""",
51074,7/25/2023,Cromwell,CT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""Reclaim America,"" ""America first,"" ""Strong families, strong nations"" and ""Reject poison.""",
51102,7/25/2023,Madison,GA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""For the nation, against the state,"" ""America first,"" ""America is not for sale"" and ""Reclaim America.""",
51159,7/25/2023,Florida,MA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, spray-painted stencils on lawn signs with links to its website and messages that read: ""Defend American labor,"" ""America first,"" ""Strong families, strong nations"" and ""Reclaim A",
51180,7/25/2023,Vandalia,MI,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""America first,"" ""Strong families, strong nations"" and ""For a new American nation state.""",
51183,7/25/2023,Flint,MI,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""America is not for sale,"" ""Strong families, strong nations,"" ""Better dead than red"" and ""United we stand.""",
51229,7/25/2023,Portsmouth,NH,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""America first,"" ""No more foreign wars"" and ""Reject poison.""",
51230,7/25/2023,Derryfield,NH,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""Reject poison,"" ""American by blood"" and ""Reclaim America.""",
51245,7/25/2023,Brevard,NC,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""United we stand,"" ""Strong families, strong nations,"" ""Not stolen, conquered"" and ""Better dead than red.""",
51247,7/25/2023,Holly Springs,NC,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""America is not for sale,"" ""United we stand,"" ""For the nation, against the state"" and ""To ourselves and our posterity.""",
51249,7/25/2023,Greensboro,NC,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""Reject poison,"" ""America is not for sale,"" ""Not stolen, conquered"" and ""United we stand.""",
51250,7/25/2023,Fuquay-Varina,NC,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""Free occupied America,"" ""Reclaim America,"" ""Not stolen, conquered"" and ""Strong families, strong nations.""",
51285,7/25/2023,Mustang,OK,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""Free occupied America,"" ""America first,"" ""Not stolen, conquered"" and ""One nation, against invasion.""",
51286,7/25/2023,Moore,OK,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""One nation, against invasion,"" ""For a new American nation state,"" ""Life of our nation, liberty of our people, victory of the American spirit"" and ""Free occup",
51304,7/25/2023,Medford,OR,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""United we stand,"" ""For the nation, against the state"" and ""Not stolen, conquered.""",
51310,7/25/2023,Hatboro,PA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""Better dead than red,"" ""Reject poison"" and ""United we stand.""",
51320,7/25/2023,Westerly,RI,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""Reject poison,"" ""Strong families, strong nations"" and ""Better dead than red.""",
51342,7/25/2023,Hendersonville,TN,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""Better dead than red,"" ""Life of our nation, liberty of our people, victory of the American spirit,"" ""Revolution is our tradition"" and ""Forward for",
51362,7/25/2023,Flower Mount,TX,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""America first,"" ""For the nation, against the state"" and ""American spirit, European blood.""",
51403,7/25/2023,Stamford,VT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, spray-painted stencils on lawn signs with links to its website and messages that read: ""Reject poison,"" ""America first,"" ""Reclaim America"" and ""Strong families, strong nations.&amp;",
51434,7/25/2023,Oilville,VA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""America first,"" ""Reclaim America,"" ""Strong families make strong nations"" and ""Reject poison.""",
51436,7/25/2023,Acme,WA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""United we stand,"" ""To ourselves and our posterity"" and ""Reclaim America.""",
51464,7/25/2023,Casper,WY,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""Better Dead Than Red,"" ""America is Not For Sale,"" ""Not Stolen, Conqured"" and ""Reclaim America.""",
48025,7/24/2023,Alpena,MI,White Supremacist Propaganda,Right Wing (White Supremacist),,National Justice Party (NJP),"Individuals associated with the National Justice Party, a white supremacist group, posted stickers that read: ""Our nation our duty""""",
48034,7/24/2023,Amherst,VA,White Supremacist Propaganda,Right Wing (White Supremacist),,Sons of Virginia Active Club,"Individuals associated with Sons of Virginia Active Club, a white supremacist group, distributed propaganda that read: ""Sons of Virginia Active Club,"" ""SOVA"" and advertised a white supremacist social media channel.",
48125,7/24/2023,Bay City,MI,White Supremacist Propaganda,Right Wing (White Supremacist),,National Justice Party (NJP),"Individuals associated with the National Justice Party, a white supremacist group, posted stickers that read: ""Our nation our duty.""",
48223,7/24/2023,Brighton,NY,White Supremacist Propaganda,Right Wing (White Supremacist),,National Justice Party (NJP),"Individuals associated with the National Justice Party, a white supremacist group, posted stickers that read: ""Confronting the Anti-White System."" ",
48386,7/24/2023,Chicago,IL,Anti-LGBTQ+ Incident:Harassment,,,,"Approximately 10 individuals protested a drag queen story hour outside an art institute, where they held signs that read: ""Stop promoting LGBT lifestyle to kids."" They also chanted ""Biology is not bigotry"" and claimed they were ""building a culture that protects the innocence of children and shields them from grooming and corruption."" ",
